run_id,stage,shard,order,family,instance,instance_path,instance_sha256,policy,solver,gap,seed,cap_s,threads
repl-seed7-caso03b-Base-g0.001,replication,1,15,Simple,caso03b,data/entradas/entrada-modelo-simple/caso03b.txt,68ebb32dd43d2711bd86052437b23fb39d43161fbf06d44535bea21d6eb3b4d0,Base,gurobi,0.001,7,1800.0,16
repl-seed7-caso05d-Base-g0.01,replication,2,16,Simple,caso05d,data/entradas/entrada-modelo-simple/caso05d.txt,d2c0d92203db216ec2ecfdba7064f8ba95328761ec9088133428b040d69ed412,Base,gurobi,0.01,7,1800.0,16
repl-seed7-caso05d-Flat-GM-g0.01,replication,2,17,Simple,caso05d,data/entradas/entrada-modelo-simple/caso05d.txt,d2c0d92203db216ec2ecfdba7064f8ba95328761ec9088133428b040d69ed412,Flat-GM,gurobi,0.01,7,1800.0,16
repl-seed7-caso05d-Role-Hybrid-g0.01,replication,2,18,Simple,caso05d,data/entradas/entrada-modelo-simple/caso05d.txt,d2c0d92203db216ec2ecfdba7064f8ba95328761ec9088133428b040d69ed412,Role-Hybrid,gurobi,0.01,7,1800.0,16
repl-seed7-caso05d-Flat-L2-g0.01,replication,2,19,Simple,caso05d,data/entradas/entrada-modelo-simple/caso05d.txt,d2c0d92203db216ec2ecfdba7064f8ba95328761ec9088133428b040d69ed412,Flat-L2,gurobi,0.01,7,1800.0,16
repl-seed7-caso05d-Flat-L2-g0.001,replication,2,20,Simple,caso05d,data/entradas/entrada-modelo-simple/caso05d.txt,d2c0d92203db216ec2ecfdba7064f8ba95328761ec9088133428b040d69ed412,Flat-L2,gurobi,0.001,7,1800.0,16
repl-seed7-caso05d-Role-Hybrid-g0.001,replication,2,21,Simple,caso05d,data/entradas/entrada-modelo-simple/caso05d.txt,d2c0d92203db216ec2ecfdba7064f8ba95328761ec9088133428b040d69ed412,Role-Hybrid,gurobi,0.001,7,1800.0,16
repl-seed7-caso05d-Flat-GM-g0.001,replication,2,22,Simple,caso05d,data/entradas/entrada-modelo-simple/caso05d.txt,d2c0d92203db216ec2ecfdba7064f8ba95328761ec9088133428b040d69ed412,Flat-GM,gurobi,0.001,7,1800.0,16
repl-seed7-caso05d-Base-g0.001,replication,2,23,Simple,caso05d,data/entradas/entrada-modelo-simple/caso05d.txt,d2c0d92203db216ec2ecfdba7064f8ba95328761ec9088133428b040d69ed412,Base,gurobi,0.001,7,1800.0,16
repl-seed7-caso10e-Role-Hybrid-g0.01,replication,3,24,Simple,caso10e,data/entradas/entrada-modelo-simple/caso10e.txt,6b2948ace4db936eb350a9a95b5906b154ce0466bbe862007c1da37cd0fd2b93,Role-Hybrid,gurobi,0.01,7,1800.0,16
repl-seed7-caso10e-Base-g0.01,replication,3,25,Simple,caso10e,data/entradas/entrada-modelo-simple/caso10e.txt,6b2948ace4db936eb350a9a95b5906b154ce0466bbe862007c1da37cd0fd2b93,Base,gurobi,0.01,7,1800.0,16
repl-seed7-caso10e-Flat-L2-g0.01,replication,3,26,Simple,caso10e,data/entradas/entrada-modelo-simple/caso10e.txt,6b2948ace4db936eb350a9a95b5906b154ce0466bbe862007c1da37cd0fd2b93,Flat-L2,gurobi,0.01,7,1800.0,16
repl-seed7-caso10e-Flat-GM-g0.01,replication,3,27,Simple,caso10e,data/entradas/entrada-modelo-simple/caso10e.txt,6b2948ace4db936eb350a9a95b5906b154ce0466bbe862007c1da37cd0fd2b93,Flat-GM,gurobi,0.01,7,1800.0,16
repl-seed7-caso10e-Flat-GM-g0.001,replication,3,28,Simple,caso10e,data/entradas/entrada-modelo-simple/caso10e.txt,6b2948ace4db936eb350a9a95b5906b154ce0466bbe862007c1da37cd0fd2b93,Flat-GM,gurobi,0.001,7,1800.0,16
repl-seed7-caso10e-Flat-L2-g0.001,replication,3,29,Simple,caso10e,data/entradas/entrada-modelo-simple/caso10e.txt,6b2948ace4db936eb350a9a95b5906b154ce0466bbe862007c1da37cd0fd2b93,Flat-L2,gurobi,0.001,7,1800.0,16
repl-seed7-caso10e-Base-g0.001,replication,3,30,Simple,caso10e,data/entradas/entrada-modelo-simple/caso10e.txt,6b2948ace4db936eb350a9a95b5906b154ce0466bbe862007c1da37cd0fd2b93,Base,gurobi,0.001,7,1800.0,16
repl-seed7-caso10e-Role-Hybrid-g0.001,replication,3,31,Simple,caso10e,data/entradas/entrada-modelo-simple/caso10e.txt,6b2948ace4db936eb350a9a95b5906b154ce0466bbe862007c1da37cd0fd2b93,Role-Hybrid,gurobi,0.001,7,1800.0,16
repl-seed7-caso14a-Flat-L2-g0.01,replication,4,32,Simple,caso14a,data/entradas/entrada-modelo-simple/caso14a.txt,30da2fe36d20ecd7e837baec55a68a22a26f234295c798e6f27a12a820c1f8c9,Flat-L2,gurobi,0.01,7,1800.0,16
repl-seed7-caso14a-Role-Hybrid-g0.01,replication,4,33,Simple,caso14a,data/entradas/entrada-modelo-simple/caso14a.txt,30da2fe36d20ecd7e837baec55a68a22a26f234295c798e6f27a12a820c1f8c9,Role-Hybrid,gurobi,0.01,7,1800.0,16
repl-seed7-caso14a-Base-g0.01,replication,4,34,Simple,caso14a,data/entradas/entrada-modelo-simple/caso14a.txt,30da2fe36d20ecd7e837baec55a68a22a26f234295c798e6f27a12a820c1f8c9,Base,gurobi,0.01,7,1800.0,16
repl-seed7-caso14a-Flat-GM-g0.01,replication,4,35,Simple,caso14a,data/entradas/entrada-modelo-simple/caso14a.txt,30da2fe36d20ecd7e837baec55a68a22a26f234295c798e6f27a12a820c1f8c9,Flat-GM,gurobi,0.01,7,1800.0,16
repl-seed7-caso14a-Flat-L2-g0.001,replication,4,36,Simple,caso14a,data/entradas/entrada-modelo-simple/caso14a.txt,30da2fe36d20ecd7e837baec55a68a22a26f234295c798e6f27a12a820c1f8c9,Flat-L2,gurobi,0.001,7,1800.0,16
repl-seed7-caso14a-Base-g0.001,replication,4,37,Simple,caso14a,data/entradas/entrada-modelo-simple/caso14a.txt,30da2fe36d20ecd7e837baec55a68a22a26f234295c798e6f27a12a820c1f8c9,Base,gurobi,0.001,7,1800.0,16
repl-seed7-caso14a-Role-Hybrid-g0.001,replication,4,38,Simple,caso14a,data/entradas/entrada-modelo-simple/caso14a.txt,30da2fe36d20ecd7e837baec55a68a22a26f234295c798e6f27a12a820c1f8c9,Role-Hybrid,gurobi,0.001,7,1800.0,16
repl-seed7-caso14a-Flat-GM-g0.001,replication,4,39,Simple,caso14a,data/entradas/entrada-modelo-simple/caso14a.txt,30da2fe36d20ecd7e837baec55a68a22a26f234295c798e6f27a12a820c1f8c9,Flat-GM,gurobi,0.001,7,1800.0,16
repl-seed7-caso20c-Base-g0.01,replication,5,40,Simple,caso20c,data/entradas/entrada-modelo-simple/caso20c.txt,7f96dd925748d76fe70bc7162b5f6649d56eada7d9d63c438da5d836d1159dab,Base,gurobi,0.01,7,1800.0,16
repl-seed7-caso20c-Flat-GM-g0.01,replication,5,41,Simple,caso20c,data/entradas/entrada-modelo-simple/caso20c.txt,7f96dd925748d76fe70bc7162b5f6649d56eada7d9d63c438da5d836d1159dab,Flat-GM,gurobi,0.01,7,1800.0,16
repl-seed7-caso20c-Role-Hybrid-g0.01,replication,5,42,Simple,caso20c,data/entradas/entrada-modelo-simple/caso20c.txt,7f96dd925748d76fe70bc7162b5f6649d56eada7d9d63c438da5d836d1159dab,Role-Hybrid,gurobi,0.01,7,1800.0,16
repl-seed7-caso20c-Flat-L2-g0.01,replication,5,43,Simple,caso20c,data/entradas/entrada-modelo-simple/caso20c.txt,7f96dd925748d76fe70bc7162b5f6649d56eada7d9d63c438da5d836d1159dab,Flat-L2,gurobi,0.01,7,1800.0,16
repl-seed7-caso20c-Role-Hybrid-g0.001,replication,5,44,Simple,caso20c,data/entradas/entrada-modelo-simple/caso20c.txt,7f96dd925748d76fe70bc7162b5f6649d56eada7d9d63c438da5d836d1159dab,Role-Hybrid,gurobi,0.001,7,1800.0,16
repl-seed7-caso20c-Flat-L2-g0.001,replication,5,45,Simple,caso20c,data/entradas/entrada-modelo-simple/caso20c.txt,7f96dd925748d76fe70bc7162b5f6649d56eada7d9d63c438da5d836d1159dab,Flat-L2,gurobi,0.001,7,1800.0,16
repl-seed7-caso20c-Flat-GM-g0.001,replication,5,46,Simple,caso20c,data/entradas/entrada-modelo-simple/caso20c.txt,7f96dd925748d76fe70bc7162b5f6649d56eada7d9d63c438da5d836d1159dab,Flat-GM,gurobi,0.001,7,1800.0,16
repl-seed7-caso20c-Base-g0.001,replication,5,47,Simple,caso20c,data/entradas/entrada-modelo-simple/caso20c.txt,7f96dd925748d76fe70bc7162b5f6649d56eada7d9d63c438da5d836d1159dab,Base,gurobi,0.001,7,1800.0,16
repl-seed7-caso22d-Role-Hybrid-g0.01,replication,6,48,Simple,caso22d,data/entradas/entrada-modelo-simple/caso22d.txt,4b87c19caf1bbc6e996612d2df597308a8916e46962e16710b636465ac0112a8,Role-Hybrid,gurobi,0.01,7,1800.0,16
repl-seed7-caso22d-Base-g0.01,replication,6,49,Simple,caso22d,data/entradas/entrada-modelo-simple/caso22d.txt,4b87c19caf1bbc6e996612d2df597308a8916e46962e16710b636465ac0112a8,Base,gurobi,0.01,7,1800.0,16
repl-seed7-caso22d-Flat-L2-g0.01,replication,6,50,Simple,caso22d,data/entradas/entrada-modelo-simple/caso22d.txt,4b87c19caf1bbc6e996612d2df597308a8916e46962e16710b636465ac0112a8,Flat-L2,gurobi,0.01,7,1800.0,16
repl-seed7-caso22d-Flat-GM-g0.01,replication,6,51,Simple,caso22d,data/entradas/entrada-modelo-simple/caso22d.txt,4b87c19caf1bbc6e996612d2df597308a8916e46962e16710b636465ac0112a8,Flat-GM,gurobi,0.01,7,1800.0,16
repl-seed7-caso22d-Flat-L2-g0.001,replication,6,52,Simple,caso22d,data/entradas/entrada-modelo-simple/caso22d.txt,4b87c19caf1bbc6e996612d2df597308a8916e46962e16710b636465ac0112a8,Flat-L2,gurobi,0.001,7,1800.0,16
repl-seed7-caso22d-Base-g0.001,replication,6,53,Simple,caso22d,data/entradas/entrada-modelo-simple/caso22d.txt,4b87c19caf1bbc6e996612d2df597308a8916e46962e16710b636465ac0112a8,Base,gurobi,0.001,7,1800.0,16
repl-seed7-caso22d-Role-Hybrid-g0.001,replication,6,54,Simple,caso22d,data/entradas/entrada-modelo-simple/caso22d.txt,4b87c19caf1bbc6e996612d2df597308a8916e46962e16710b636465ac0112a8,Role-Hybrid,gurobi,0.001,7,1800.0,16
repl-seed7-caso22d-Flat-GM-g0.001,replication,6,55,Simple,caso22d,data/entradas/entrada-modelo-simple/caso22d.txt,4b87c19caf1bbc6e996612d2df597308a8916e46962e16710b636465ac0112a8,Flat-GM,gurobi,0.001,7,1800.0,16
repl-seed7-caso24f-Flat-L2-g0.01,replication,7,56,Simple,caso24f,data/entradas/entrada-modelo-simple/caso24f.txt,89ab19bec41e4f4ff113ea89969f697c58d52f8b62a47c53b331d639a8810e53,Flat-L2,gurobi,0.01,7,1800.0,16
repl-seed7-caso24f-Flat-GM-g0.01,replication,7,57,Simple,caso24f,data/entradas/entrada-modelo-simple/caso24f.txt,89ab19bec41e4f4ff113ea89969f697c58d52f8b62a47c53b331d639a8810e53,Flat-GM,gurobi,0.01,7,1800.0,16
repl-seed7-caso24f-Base-g0.01,replication,7,58,Simple,caso24f,data/entradas/entrada-modelo-simple/caso24f.txt,89ab19bec41e4f4ff113ea89969f697c58d52f8b62a47c53b331d639a8810e53,Base,gurobi,0.01,7,1800.0,16
repl-seed7-caso24f-Role-Hybrid-g0.01,replication,7,59,Simple,caso24f,data/entradas/entrada-modelo-simple/caso24f.txt,89ab19bec41e4f4ff113ea89969f697c58d52f8b62a47c53b331d639a8810e53,Role-Hybrid,gurobi,0.01,7,1800.0,16
repl-seed7-caso24f-Flat-L2-g0.001,replication,7,60,Simple,caso24f,data/entradas/entrada-modelo-simple/caso24f.txt,89ab19bec41e4f4ff113ea89969f697c58d52f8b62a47c53b331d639a8810e53,Flat-L2,gurobi,0.001,7,1800.0,16
repl-seed7-caso24f-Base-g0.001,replication,7,61,Simple,caso24f,data/entradas/entrada-modelo-simple/caso24f.txt,89ab19bec41e4f4ff113ea89969f697c58d52f8b62a47c53b331d639a8810e53,Base,gurobi,0.001,7,1800.0,16
repl-seed7-caso24f-Role-Hybrid-g0.001,replication,7,62,Simple,caso24f,data/entradas/entrada-modelo-simple/caso24f.txt,89ab19bec41e4f4ff113ea89969f697c58d52f8b62a47c53b331d639a8810e53,Role-Hybrid,gurobi,0.001,7,1800.0,16
repl-seed7-caso24f-Flat-GM-g0.001,replication,7,63,Simple,caso24f,data/entradas/entrada-modelo-simple/caso24f.txt,89ab19bec41e4f4ff113ea89969f697c58d52f8b62a47c53b331d639a8810e53,Flat-GM,gurobi,0.001,7,1800.0,16
repl-seed7-caso27a-Role-Hybrid-g0.01,replication,8,64,Simple,caso27a,data/entradas/entrada-modelo-simple/caso27a.txt,86cc413cfc22b69173b1caa1650bc8f766da65d9fa9843706a57a2a72f77dfe8,Role-Hybrid,gurobi,0.01,7,1800.0,16
repl-seed7-caso27a-Flat-GM-g0.01,replication,8,65,Simple,caso27a,data/entradas/entrada-modelo-simple/caso27a.txt,86cc413cfc22b69173b1caa1650bc8f766da65d9fa9843706a57a2a72f77dfe8,Flat-GM,gurobi,0.01,7,1800.0,16
repl-seed7-caso27a-Base-g0.01,replication,8,66,Simple,caso27a,data/entradas/entrada-modelo-simple/caso27a.txt,86cc413cfc22b69173b1caa1650bc8f766da65d9fa9843706a57a2a72f77dfe8,Base,gurobi,0.01,7,1800.0,16
repl-seed7-caso27a-Flat-L2-g0.01,replication,8,67,Simple,caso27a,data/entradas/entrada-modelo-simple/caso27a.txt,86cc413cfc22b69173b1caa1650bc8f766da65d9fa9843706a57a2a72f77dfe8,Flat-L2,gurobi,0.01,7,1800.0,16
repl-seed7-caso27a-Base-g0.001,replication,8,68,Simple,caso27a,data/entradas/entrada-modelo-simple/caso27a.txt,86cc413cfc22b69173b1caa1650bc8f766da65d9fa9843706a57a2a72f77dfe8,Base,gurobi,0.001,7,1800.0,16
repl-seed7-caso27a-Flat-GM-g0.001,replication,8,69,Simple,caso27a,data/entradas/entrada-modelo-simple/caso27a.txt,86cc413cfc22b69173b1caa1650bc8f766da65d9fa9843706a57a2a72f77dfe8,Flat-GM,gurobi,0.001,7,1800.0,16
repl-seed7-caso27a-Role-Hybrid-g0.001,replication,8,70,Simple,caso27a,data/entradas/entrada-modelo-simple/caso27a.txt,86cc413cfc22b69173b1caa1650bc8f766da65d9fa9843706a57a2a72f77dfe8,Role-Hybrid,gurobi,0.001,7,1800.0,16
repl-seed7-caso27a-Flat-L2-g0.001,replication,8,71,Simple,caso27a,data/entradas/entrada-modelo-simple/caso27a.txt,86cc413cfc22b69173b1caa1650bc8f766da65d9fa9843706a57a2a72f77dfe8,Flat-L2,gurobi,0.001,7,1800.0,16
repl-seed7-caso29c-Base-g0.01,replication,9,72,Simple,caso29c,data/entradas/entrada-modelo-simple/caso29c.txt,7b1987560348fd852a1bafee7087a086ce87f9c5eff8e4578c7bc42cfe298852,Base,gurobi,0.01,7,1800.0,16
repl-seed7-caso29c-Role-Hybrid-g0.01,replication,9,73,Simple,caso29c,data/entradas/entrada-modelo-simple/caso29c.txt,7b1987560348fd852a1bafee7087a086ce87f9c5eff8e4578c7bc42cfe298852,Role-Hybrid,gurobi,0.01,7,1800.0,16
repl-seed7-caso29c-Flat-L2-g0.01,replication,9,74,Simple,caso29c,data/entradas/entrada-modelo-simple/caso29c.txt,7b1987560348fd852a1bafee7087a086ce87f9c5eff8e4578c7bc42cfe298852,Flat-L2,gurobi,0.01,7,1800.0,16
repl-seed7-caso29c-Flat-GM-g0.01,replication,9,75,Simple,caso29c,data/entradas/entrada-modelo-simple/caso29c.txt,7b1987560348fd852a1bafee7087a086ce87f9c5eff8e4578c7bc42cfe298852,Flat-GM,gurobi,0.01,7,1800.0,16
repl-seed7-caso29c-Base-g0.001,replication,9,76,Simple,caso29c,data/entradas/entrada-modelo-simple/caso29c.txt,7b1987560348fd852a1bafee7087a086ce87f9c5eff8e4578c7bc42cfe298852,Base,gurobi,0.001,7,1800.0,16
repl-seed7-caso29c-Flat-GM-g0.001,replication,9,77,Simple,caso29c,data/entradas/entrada-modelo-simple/caso29c.txt,7b1987560348fd852a1bafee7087a086ce87f9c5eff8e4578c7bc42cfe298852,Flat-GM,gurobi,0.001,7,1800.0,16
repl-seed7-caso29c-Role-Hybrid-g0.001,replication,9,78,Simple,caso29c,data/entradas/entrada-modelo-simple/caso29c.txt,7b1987560348fd852a1bafee7087a086ce87f9c5eff8e4578c7bc42cfe298852,Role-Hybrid,gurobi,0.001,7,1800.0,16
repl-seed7-caso29c-Flat-L2-g0.001,replication,9,79,Simple,caso29c,data/entradas/entrada-modelo-simple/caso29c.txt,7b1987560348fd852a1bafee7087a086ce87f9c5eff8e4578c7bc42cfe298852,Flat-L2,gurobi,0.001,7,1800.0,16
repl-seed7-caso31e-Flat-GM-g0.01,replication,10,80,Simple,caso31e,data/entradas/entrada-modelo-simple/caso31e.txt,2672b5f28b9020e146845f1f896b905008e89836b05d4da4c4dd4368fccd15d2,Flat-GM,gurobi,0.01,7,1800.0,16
repl-seed7-caso31e-Role-Hybrid-g0.01,replication,10,81,Simple,caso31e,data/entradas/entrada-modelo-simple/caso31e.txt,2672b5f28b9020e146845f1f896b905008e89836b05d4da4c4dd4368fccd15d2,Role-Hybrid,gurobi,0.01,7,1800.0,16
repl-seed7-caso31e-Flat-L2-g0.01,replication,10,82,Simple,caso31e,data/entradas/entrada-modelo-simple/caso31e.txt,2672b5f28b9020e146845f1f896b905008e89836b05d4da4c4dd4368fccd15d2,Flat-L2,gurobi,0.01,7,1800.0,16
repl-seed7-caso31e-Base-g0.01,replication,10,83,Simple,caso31e,data/entradas/entrada-modelo-simple/caso31e.txt,2672b5f28b9020e146845f1f896b905008e89836b05d4da4c4dd4368fccd15d2,Base,gurobi,0.01,7,1800.0,16
repl-seed7-caso31e-Role-Hybrid-g0.001,replication,10,84,Simple,caso31e,data/entradas/entrada-modelo-simple/caso31e.txt,2672b5f28b9020e146845f1f896b905008e89836b05d4da4c4dd4368fccd15d2,Role-Hybrid,gurobi,0.001,7,1800.0,16
repl-seed7-caso31e-Flat-L2-g0.001,replication,10,85,Simple,caso31e,data/entradas/entrada-modelo-simple/caso31e.txt,2672b5f28b9020e146845f1f896b905008e89836b05d4da4c4dd4368fccd15d2,Flat-L2,gurobi,0.001,7,1800.0,16
repl-seed7-caso31e-Base-g0.001,replication,10,86,Simple,caso31e,data/entradas/entrada-modelo-simple/caso31e.txt,2672b5f28b9020e146845f1f896b905008e89836b05d4da4c4dd4368fccd15d2,Base,gurobi,0.001,7,1800.0,16
repl-seed7-caso31e-Flat-GM-g0.001,replication,10,87,Simple,caso31e,data/entradas/entrada-modelo-simple/caso31e.txt,2672b5f28b9020e146845f1f896b905008e89836b05d4da4c4dd4368fccd15d2,Flat-GM,gurobi,0.001,7,1800.0,16
repl-seed7-caso33f-Flat-GM-g0.01,replication,11,88,Simple,caso33f,data/entradas/entrada-modelo-simple/caso33f.txt,49256e0ec91ff67a12006121bb7e6c59266ce452945756fa90a64691eb2e649c,Flat-GM,gurobi,0.01,7,1800.0,16
repl-seed7-caso33f-Flat-L2-g0.01,replication,11,89,Simple,caso33f,data/entradas/entrada-modelo-simple/caso33f.txt,49256e0ec91ff67a12006121bb7e6c59266ce452945756fa90a64691eb2e649c,Flat-L2,gurobi,0.01,7,1800.0,16
repl-seed7-caso33f-Role-Hybrid-g0.01,replication,11,90,Simple,caso33f,data/entradas/entrada-modelo-simple/caso33f.txt,49256e0ec91ff67a12006121bb7e6c59266ce452945756fa90a64691eb2e649c,Role-Hybrid,gurobi,0.01,7,1800.0,16
repl-seed7-caso33f-Base-g0.01,replication,11,91,Simple,caso33f,data/entradas/entrada-modelo-simple/caso33f.txt,49256e0ec91ff67a12006121bb7e6c59266ce452945756fa90a64691eb2e649c,Base,gurobi,0.01,7,1800.0,16
repl-seed7-caso33f-Role-Hybrid-g0.001,replication,11,92,Simple,caso33f,data/entradas/entrada-modelo-simple/caso33f.txt,49256e0ec91ff67a12006121bb7e6c59266ce452945756fa90a64691eb2e649c,Role-Hybrid,gurobi,0.001,7,1800.0,16
repl-seed7-caso33f-Flat-L2-g0.001,replication,11,93,Simple,caso33f,data/entradas/entrada-modelo-simple/caso33f.txt,49256e0ec91ff67a12006121bb7e6c59266ce452945756fa90a64691eb2e649c,Flat-L2,gurobi,0.001,7,1800.0,16
repl-seed7-caso33f-Flat-GM-g0.001,replication,11,94,Simple,caso33f,data/entradas/entrada-modelo-simple/caso33f.txt,49256e0ec91ff67a12006121bb7e6c59266ce452945756fa90a64691eb2e649c,Flat-GM,gurobi,0.001,7,1800.0,16
repl-seed7-caso33f-Base-g0.001,replication,11,95,Simple,caso33f,data/entradas/entrada-modelo-simple/caso33f.txt,49256e0ec91ff67a12006121bb7e6c59266ce452945756fa90a64691eb2e649c,Base,gurobi,0.001,7,1800.0,16
repl-seed7-caso42b-Role-Hybrid-g0.01,replication,12,96,Simple,caso42b,data/entradas/entrada-modelo-simple/caso42b.txt,3973c741f715992abd662908c2bfa1534016833b0c240f02069c02c4f3d7c5df,Role-Hybrid,gurobi,0.01,7,1800.0,16
repl-seed7-caso42b-Base-g0.01,replication,12,97,Simple,caso42b,data/entradas/entrada-modelo-simple/caso42b.txt,3973c741f715992abd662908c2bfa1534016833b0c240f02069c02c4f3d7c5df,Base,gurobi,0.01,7,1800.0,16
repl-seed7-caso42b-Flat-L2-g0.01,replication,12,98,Simple,caso42b,data/entradas/entrada-modelo-simple/caso42b.txt,3973c741f715992abd662908c2bfa1534016833b0c240f02069c02c4f3d7c5df,Flat-L2,gurobi,0.01,7,1800.0,16
repl-seed7-caso42b-Flat-GM-g0.01,replication,12,99,Simple,caso42b,data/entradas/entrada-modelo-simple/caso42b.txt,3973c741f715992abd662908c2bfa1534016833b0c240f02069c02c4f3d7c5df,Flat-GM,gurobi,0.01,7,1800.0,16
repl-seed7-caso42b-Role-Hybrid-g0.001,replication,12,100,Simple,caso42b,data/entradas/entrada-modelo-simple/caso42b.txt,3973c741f715992abd662908c2bfa1534016833b0c240f02069c02c4f3d7c5df,Role-Hybrid,gurobi,0.001,7,1800.0,16
repl-seed7-caso42b-Base-g0.001,replication,12,101,Simple,caso42b,data/entradas/entrada-modelo-simple/caso42b.txt,3973c741f715992abd662908c2bfa1534016833b0c240f02069c02c4f3d7c5df,Base,gurobi,0.001,7,1800.0,16
repl-seed7-caso42b-Flat-GM-g0.001,replication,12,102,Simple,caso42b,data/entradas/entrada-modelo-simple/caso42b.txt,3973c741f715992abd662908c2bfa1534016833b0c240f02069c02c4f3d7c5df,Flat-GM,gurobi,0.001,7,1800.0,16
repl-seed7-caso42b-Flat-L2-g0.001,replication,12,103,Simple,caso42b,data/entradas/entrada-modelo-simple/caso42b.txt,3973c741f715992abd662908c2bfa1534016833b0c240f02069c02c4f3d7c5df,Flat-L2,gurobi,0.001,7,1800.0,16
repl-seed7-caso44c-Base-g0.01,replication,13,104,Simple,caso44c,data/entradas/entrada-modelo-simple/caso44c.txt,8b4ed316d9a3d6ad6ab729b01b750ff9a7a23e94bc64869468cba07eacc0c864,Base,gurobi,0.01,7,1800.0,16
repl-seed7-caso44c-Flat-L2-g0.01,replication,13,105,Simple,caso44c,data/entradas/entrada-modelo-simple/caso44c.txt,8b4ed316d9a3d6ad6ab729b01b750ff9a7a23e94bc64869468cba07eacc0c864,Flat-L2,gurobi,0.01,7,1800.0,16
