run_id,stage,shard,order,family,instance,instance_path,instance_sha256,policy,solver,gap,seed,cap_s,threads,campaign_id,manifest_sha256,git_commit,binary_sha256,solver_version,primal_feasibility_tol,integrality_tol,presolve,internal_scaling,node,cpu_model,slurm_job_id,slurm_array_task_id,start_utc,end_utc,wall_s,return_code,outcome,infrastructure_failure,external_timeout,nosol_status,nosol_time_s,nosol_best_bound,highs_model_status,highs_lp_iterations,objetivo_post,status_solver,tiempo_solver_s,gap_pct,objetivo_solver,best_bound,nodos_explorados,iter_simplex,work_units,dettime_ticks,root_gap,root_time,presolve_time_s,rows_presolved,cols_presolved,solver_warnings,solver_warnings_txt,verif_solver_max_le,verif_solver_max_ge,verif_solver_max_eq,verif_solver_max_lb,verif_solver_max_ub,verif_solver_max_int,verif_solver_max_viol_rel,verif_solver_max_viol_relact,verif_solver_missing,verif_solver_obj_original,verif_post_max_le,verif_post_max_ge,verif_post_max_eq,verif_post_max_lb,verif_post_max_ub,verif_post_max_int,verif_post_max_viol_rel,verif_post_max_viol_relact,verif_post_missing,verif_post_obj_original,completed,censored,failed,no_incumbent,par10_s,verified
pilot-cplex-completo-v1_completo_000086-Base-g0.001-s1,pilot,22,45,Full,v1_completo_000086,data/benchmark-v1/completo/v1_completo_000086.txt,1961e4a88b4bcbd27729d95de0b5133b72c99484e48a045638599553570fded2,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807947,22,2026-09-24T06:12:45+00:00,2026-09-24T07:14:05+00:00,3679.6495983507484,0,COMPLETED,False,False,,,,,,-855887.0,OPTIMAL,3654.6153331,0.099996222388378,-855886.7055188306,-856742.5598922737,445739.0,6397816.0,,5396200.843597,1.001418,1790230377.442317,0.04,20298.0,14504.0,0,,2.38418579101562e-07,0.0,3.90782952308655e-06,1.4210854715202e-14,4.54747350886464e-13,0.0,4.07453626394272e-07,1.75808445359496e-13,0.0,-855886.705518831,64.5881508783965,2425.13735765006,33839797.5255304,1.4210854715202e-14,4.54747350886464e-13,0.0,33839797.5255304,1.0,0.0,-855886.705518831,True,False,False,False,3654.6153331,True
pilot-cplex-completo-v1_completo_000086-Base-g0.01-s1,pilot,22,44,Full,v1_completo_000086,data/benchmark-v1/completo/v1_completo_000086.txt,1961e4a88b4bcbd27729d95de0b5133b72c99484e48a045638599553570fded2,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807947,22,2026-09-24T06:03:59+00:00,2026-09-24T06:12:45+00:00,525.6477104537189,0,COMPLETED,False,False,,,,,,-850350.0,OPTIMAL,511.270999268,0.993777115853119,-850349.5661141033,-858800.1455069016,20148.0,770404.0,,730525.445174,1.001418,1790229850.985427,0.04,20298.0,14504.0,0,,9.5367431640625e-07,0.0,0.000364912673830986,4.44089209850063e-16,2.27373675443232e-13,0.0,0.000364912673830986,1.83983652964534e-11,0.0,-850349.566114103,64.0031515193971,1383.53305396129,20882762.0800394,0.0,2.27373675443232e-13,0.0,20882762.0800394,1.0,0.0,-850349.566114103,True,False,False,False,511.270999268,True
pilot-cplex-completo-v1_completo_000087-Base-g0.001-s1,pilot,42,85,Full,v1_completo_000087,data/benchmark-v1/completo/v1_completo_000087.txt,05ec5f94c52bcb149d950b08faca9b8504c8065d16f1915fa5d5f7af91a15f92,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808042,42,2026-09-24T06:16:31+00:00,2026-09-24T06:16:46+00:00,14.692470317706466,0,COMPLETED,False,False,,,,,,-3803950.0,OPTIMAL,2.429205202,0.0,-3803950.903910894,-3803950.903910894,0.0,6495.0,,2195.000152,1.00659,1790230593.896332,0.05,20069.0,14336.0,0,,3.77644590568515e-10,0.0,2.14623287320137e-06,1.36428409152561e-07,9.272298484575e-10,0.0,1.21071934700012e-07,3.77644590568515e-10,0.0,-3803950.90391089,16861.9644286672,5721.60007507366,487403798.505569,1.36428409152561e-07,9.272298484575e-10,0.0,487403798.505569,1.0,0.0,-3803950.90391089,True,False,False,False,2.429205202,True
pilot-cplex-completo-v1_completo_000087-Base-g0.01-s1,pilot,42,84,Full,v1_completo_000087,data/benchmark-v1/completo/v1_completo_000087.txt,05ec5f94c52bcb149d950b08faca9b8504c8065d16f1915fa5d5f7af91a15f92,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808042,42,2026-09-24T06:16:18+00:00,2026-09-24T06:16:31+00:00,12.242414021864533,0,COMPLETED,False,False,,,,,,-3803950.0,OPTIMAL,2.406580112,0.0,-3803950.903910894,-3803950.903910894,0.0,6495.0,,2195.000152,1.00659,1790230581.458376,0.05,20069.0,14336.0,0,,3.77644590568515e-10,0.0,2.14623287320137e-06,1.36428409152561e-07,9.272298484575e-10,0.0,1.21071934700012e-07,3.77644590568515e-10,0.0,-3803950.90391089,16861.9644286672,5721.60007507366,487403798.505569,1.36428409152561e-07,9.272298484575e-10,0.0,487403798.505569,1.0,0.0,-3803950.90391089,True,False,False,False,2.406580112,True
pilot-cplex-completo-v1_completo_000099-Base-g0.001-s1,pilot,49,99,Full,v1_completo_000099,data/benchmark-v1/completo/v1_completo_000099.txt,35f5d62d8b865a68dae2e1e77ec66f5e1c433a420e6e8ee1fcac5ea91893b0a4,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807908,49,2026-09-24T06:32:18+00:00,2026-09-24T06:32:31+00:00,12.90851435996592,0,COMPLETED,False,False,,,,,,-3233750.0,OPTIMAL,4.189800903,0.0,-3233753.559955529,-3233753.559955529,0.0,8670.0,,4356.283148,1.007861,1790231542.775802,0.05,21208.0,14928.0,0,,1.13686837721616e-13,0.0,1.07996165752411e-05,2.27373675443232e-13,1.13686837721616e-13,0.0,7.9721212387085e-07,1.41157396417532e-15,0.0,-3233753.55995553,148.426027795963,2369.04774643865,730874102.200975,2.27373675443232e-13,1.13686837721616e-13,0.0,730874102.200975,1.0,0.0,-3233753.55995553,True,False,False,False,4.189800903,True
pilot-cplex-completo-v1_completo_000099-Base-g0.01-s1,pilot,49,98,Full,v1_completo_000099,data/benchmark-v1/completo/v1_completo_000099.txt,35f5d62d8b865a68dae2e1e77ec66f5e1c433a420e6e8ee1fcac5ea91893b0a4,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807908,49,2026-09-24T06:32:04+00:00,2026-09-24T06:32:17+00:00,13.370465274900198,0,COMPLETED,False,False,,,,,,-3233750.0,OPTIMAL,4.243835245,0.0,-3233753.559955529,-3233753.559955529,0.0,8670.0,,4356.283148,1.007861,1790231528.922249,0.05,21208.0,14928.0,0,,1.13686837721616e-13,0.0,1.07996165752411e-05,2.27373675443232e-13,1.13686837721616e-13,0.0,7.9721212387085e-07,1.41157396417532e-15,0.0,-3233753.55995553,148.426027795963,2369.04774643865,730874102.200975,2.27373675443232e-13,1.13686837721616e-13,0.0,730874102.200975,1.0,0.0,-3233753.55995553,True,False,False,False,4.243835245,True
pilot-cplex-completo-v1_completo_000103-Base-g0.001-s1,pilot,36,73,Full,v1_completo_000103,data/benchmark-v1/completo/v1_completo_000103.txt,a2b5b21cb749637d24e737099c5da3efae8efb7a53b30d3c1bb7f3539e6be983,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807992,36,2026-09-24T06:09:51+00:00,2026-09-24T06:10:50+00:00,58.706155840307474,0,COMPLETED,False,False,,,,,,-3631520.0,OPTIMAL,50.293365919,0.099952371637191,-3631520.91457462,-3635150.705855238,1228.0,38672.0,,61880.546184,1.004342,1790230200.718656,0.05,20322.0,14504.0,0,,1.45519152283669e-11,0.0,0.000222377479076385,4.16589568422317e-13,5.0863491196651e-10,3.41060513164848e-13,0.000222377479076385,2.33701946683595e-13,0.0,-3631520.91457462,64.4328546568065,2994.64970070327,391126057.670238,4.16589568422317e-13,5.0863491196651e-10,3.41060513164848e-13,391126057.670238,0.671427723779752,0.0,-3631520.91457462,True,False,False,False,50.293365919,True
pilot-cplex-completo-v1_completo_000103-Base-g0.01-s1,pilot,36,72,Full,v1_completo_000103,data/benchmark-v1/completo/v1_completo_000103.txt,a2b5b21cb749637d24e737099c5da3efae8efb7a53b30d3c1bb7f3539e6be983,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807992,36,2026-09-24T06:09:24+00:00,2026-09-24T06:09:50+00:00,26.40021781437099,0,COMPLETED,False,False,,,,,,-3631190.0,OPTIMAL,17.040552795,0.196669239988234,-3631186.2729062648,-3638327.6993517466,387.0,19047.0,,20842.165424,1.004342,1790230173.740281,0.05,20322.0,14504.0,0,,1.45519152283669e-11,0.0,1.26156955957413e-05,6.07963493678555e-13,1.81898940354586e-12,3.41060513164848e-13,4.24683094024658e-07,9.01188845769951e-13,0.0,-3631186.27290626,64.4328546568065,2953.36158308663,103085181.106841,6.07963493678555e-13,4.54747350886464e-13,3.41060513164848e-13,103085181.106841,0.512174547012502,0.0,-3631186.27290626,True,False,False,False,17.040552795,True
pilot-cplex-completo-v1_completo_000115-Base-g0.001-s1,pilot,26,53,Full,v1_completo_000115,data/benchmark-v1/completo/v1_completo_000115.txt,6fe3a2da12ffc2f9bd0973892fcccfba789742420fd69b26605b3fee7ff2347e,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807954,26,2026-09-24T06:05:07+00:00,2026-09-24T06:05:24+00:00,16.843464160338044,0,COMPLETED,False,False,,,,,,-1518300.0,OPTIMAL,5.258420461,0.023293904236939,-1518304.186922024,-1518657.859245351,30.0,9454.0,,5537.348873,0.001511,1790229912.458163,0.05,19145.0,13915.0,0,,7.27595761418343e-12,0.0,0.000260006636381149,0.0,1.81898940354586e-12,0.0,0.000260006636381149,9.09651002872135e-13,0.0,-1518304.18692202,303.92786447683,1056.03127807355,24609271.9242617,0.0,2.27373675443232e-13,0.0,24609271.9242617,1.0,0.0,-1518304.18692202,True,False,False,False,5.258420461,True
pilot-cplex-completo-v1_completo_000115-Base-g0.01-s1,pilot,26,52,Full,v1_completo_000115,data/benchmark-v1/completo/v1_completo_000115.txt,6fe3a2da12ffc2f9bd0973892fcccfba789742420fd69b26605b3fee7ff2347e,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807954,26,2026-09-24T06:04:51+00:00,2026-09-24T06:05:06+00:00,15.521212123334408,0,COMPLETED,False,False,,,,,,-1508940.0,OPTIMAL,4.461445267,0.644305501677036,-1508937.7522855531,-1518659.9212404108,0.0,8897.0,,4468.151974,1.002501,1790229894.988263,0.04,19145.0,13915.0,0,,1.74957529946639e-09,0.0,0.000511925667524338,3.97364298502604e-10,1.13686837721616e-13,0.0,0.000511925667524338,1.74957529946639e-09,0.0,-1508937.75228555,303.92786447683,1146.71168142301,842303029.719258,3.97364298502604e-10,1.13686837721616e-13,0.0,842303029.719258,1.0,0.0,-1508937.75228555,True,False,False,False,4.461445267,True
pilot-cplex-completo-v1_completo_000130-Base-g0.001-s1,pilot,21,43,Full,v1_completo_000130,data/benchmark-v1/completo/v1_completo_000130.txt,1c641fcbcc68b9c0de5dcff3d8e468552f2d83e133fd3e02864bafcb32cf6330,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807946,21,2026-09-24T06:05:36+00:00,2026-09-24T06:08:03+00:00,147.06029709987342,0,COMPLETED,False,False,,,,,,-2185420.0,OPTIMAL,136.930752044,0.093732993495728,-2185421.5048007355,-2187469.9657976846,3754.0,190056.0,,185951.931495,1.00671,1790229947.685657,0.04,19202.0,13925.0,0,,0.000563621520996094,0.0,1.9557774066925e-05,5.29819064670139e-09,3.69482222595252e-13,3.69482222595252e-13,5.58793544769287e-09,1.38063572233747e-11,0.0,-2185421.50480074,41.4466887338889,5463.75505534551,16922349.033338,5.29819064670139e-09,3.69482222595252e-13,3.69482222595252e-13,16922349.033338,1.0,0.0,-2185421.50480074,True,False,False,False,136.930752044,True
pilot-cplex-completo-v1_completo_000130-Base-g0.01-s1,pilot,21,42,Full,v1_completo_000130,data/benchmark-v1/completo/v1_completo_000130.txt,1c641fcbcc68b9c0de5dcff3d8e468552f2d83e133fd3e02864bafcb32cf6330,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807946,21,2026-09-24T06:03:59+00:00,2026-09-24T06:05:36+00:00,96.83214915730059,0,COMPLETED,False,False,,,,,,-2173790.0,OPTIMAL,89.124342982,0.764423230131113,-2173785.7639281726,-2190402.6872809227,1161.0,114080.0,,121453.916982,1.00671,1790229850.348267,0.04,19202.0,13925.0,0,,7.27595761418343e-12,0.0,7.1600079536438e-06,1.13686837721616e-13,0.0,0.0,5.58793544769287e-09,1.14037819165121e-13,0.0,-2173785.76392817,639.473343573809,5776.27744082516,16938578.624875,1.13686837721616e-13,0.0,0.0,16938578.624875,1.0,0.0,-2173785.76392817,True,False,False,False,89.124342982,True
pilot-cplex-completo-v1_completo_000150-Base-g0.001-s1,pilot,44,89,Full,v1_completo_000150,data/benchmark-v1/completo/v1_completo_000150.txt,22401139f7aa1ea2370af91453c250a12b5486eeb82cc19fe9cd98a29a279629,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808053,44,2026-09-24T06:19:05+00:00,2026-09-24T06:30:54+00:00,708.7795402575284,0,COMPLETED,False,False,,,,,,-2074220.0,OPTIMAL,695.398503132,0.099992079130488,-2074216.3700489034,-2076290.4221229802,16817.0,588345.0,,924748.381579,1.002489,1790230760.780484,0.05,21153.0,14907.0,0,,1.09423581307055e-09,0.0,2.17221677303314e-05,7.105427357601e-15,1.13686837721616e-13,0.0,2.36555933952332e-07,1.09423581307055e-09,0.0,-2074216.3700489,65.740056832715,2263.38606111688,37839688.1164295,7.105427357601e-15,1.13686837721616e-13,0.0,37839688.1164295,0.704427030272233,0.0,-2074216.3700489,True,False,False,False,695.398503132,True
pilot-cplex-completo-v1_completo_000150-Base-g0.01-s1,pilot,44,88,Full,v1_completo_000150,data/benchmark-v1/completo/v1_completo_000150.txt,22401139f7aa1ea2370af91453c250a12b5486eeb82cc19fe9cd98a29a279629,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808053,44,2026-09-24T06:17:53+00:00,2026-09-24T06:19:05+00:00,71.92204559035599,0,COMPLETED,False,False,,,,,,-2067900.0,OPTIMAL,63.430398928,0.53366479037959,-2067904.1183768394,-2078939.794555426,380.0,95712.0,,77689.72921,1.002489,1790230688.590008,0.05,21153.0,14907.0,0,,1.45519152283669e-11,0.0,0.000275716185569763,5.6843418860808e-14,1.81898940354586e-12,0.0,0.000275716185569763,1.96536120711244e-11,0.0,-2067904.11837684,51.0073711518934,1820.29492980265,38330842.42128,0.0,2.27373675443232e-13,0.0,38330842.42128,0.712174283562468,0.0,-2067904.11837684,True,False,False,False,63.430398928,True
pilot-cplex-completo-v1_completo_000189-Base-g0.001-s1,pilot,45,91,Full,v1_completo_000189,data/benchmark-v1/completo/v1_completo_000189.txt,e771d5e1b9c77d719c41a4e41721161b13449c16468af444541a2221e7a4dc02,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808097,45,2026-09-24T06:24:35+00:00,2026-09-24T06:31:21+00:00,405.4816017150879,0,COMPLETED,False,False,,,,,,-1370260.0,OPTIMAL,394.113458521,0.099875963282429,-1370263.1588787427,-1371631.722408177,15925.0,327778.0,,528022.803075,1.001942,1790231088.975215,0.05,21070.0,14893.0,0,,1.13501667767208e-11,0.0,4.8760324716568e-05,3.17891438802083e-09,1.13686837721616e-13,0.0,4.8760324716568e-05,1.13501667767208e-11,0.0,-1370263.15887874,64.7042461120124,1545.58837414085,28039837.0921631,3.17891438802083e-09,1.13686837721616e-13,0.0,28039837.0921631,0.687156860276114,0.0,-1370263.15887874,True,False,False,False,394.113458521,True
pilot-cplex-completo-v1_completo_000189-Base-g0.01-s1,pilot,45,90,Full,v1_completo_000189,data/benchmark-v1/completo/v1_completo_000189.txt,e771d5e1b9c77d719c41a4e41721161b13449c16468af444541a2221e7a4dc02,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808097,45,2026-09-24T06:23:59+00:00,2026-09-24T06:24:34+00:00,35.41030045039952,0,COMPLETED,False,False,,,,,,-1369010.0,OPTIMAL,27.249281782,0.283214028383181,-1369007.5949963853,-1372884.8165550462,247.0,23515.0,,35197.707011,1.001942,1790231053.046829,0.05,21070.0,14893.0,0,,7.27595761418343e-12,0.0,0.000582754611968994,1.35891298214119e-13,1.13686837721616e-13,4.44089209850063e-16,0.000582754611968994,6.08857703226333e-12,0.0,-1369007.59499639,65.0962559917543,1574.52567751409,28427959.1967236,1.35891298214119e-13,1.13686837721616e-13,4.44089209850063e-16,28427959.1967236,0.697943445038895,0.0,-1369007.59499639,True,False,False,False,27.249281782,True
pilot-cplex-completo-v1_completo_000221-Base-g0.001-s1,pilot,46,93,Full,v1_completo_000221,data/benchmark-v1/completo/v1_completo_000221.txt,79141a95e9f206da68dd136fec67b9a9faad5fb9d79d6fe7f27f6991b2282afe,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808137,46,2026-09-24T06:31:26+00:00,2026-09-24T06:32:02+00:00,35.43385422602296,0,COMPLETED,False,False,,,,,,-2288160.0,OPTIMAL,27.277038607,0.099281301748941,-2288162.7796910596,-2290434.4974848717,957.0,23030.0,,39402.859485,1.005789,1790231500.133247,0.04,19148.0,13925.0,0,,8.96453857421875e-05,0.0,2.24821269512177e-06,1.13686837721616e-13,2.27373675443232e-13,5.6843418860808e-14,3.72529029846191e-09,1.13686837721616e-13,0.0,-2288162.77969106,572.346307508051,11179.7521540188,16920495.9322846,1.13686837721616e-13,2.27373675443232e-13,5.6843418860808e-14,16920495.9322846,1.0,0.0,-2288162.77969106,True,False,False,False,27.277038607,True
pilot-cplex-completo-v1_completo_000221-Base-g0.01-s1,pilot,46,92,Full,v1_completo_000221,data/benchmark-v1/completo/v1_completo_000221.txt,79141a95e9f206da68dd136fec67b9a9faad5fb9d79d6fe7f27f6991b2282afe,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808137,46,2026-09-24T06:30:57+00:00,2026-09-24T06:31:25+00:00,28.301155123859644,0,COMPLETED,False,False,,,,,,-2288160.0,OPTIMAL,20.731165072,0.293753143611701,-2288159.2169149444,-2294880.756545473,520.0,17092.0,,29147.511149,1.005789,1790231471.030498,0.04,19148.0,13925.0,0,,8.96453857421875e-05,0.0,1.12913548946381e-05,1.13686837721616e-13,2.27373675443232e-13,5.6843418860808e-14,3.72529029846191e-09,1.43578589859863e-13,0.0,-2288159.21691494,578.970686067165,11179.9070750205,16920495.9322846,1.13686837721616e-13,2.27373675443232e-13,5.6843418860808e-14,16920495.9322846,1.0,0.0,-2288159.21691494,True,False,False,False,20.731165072,True
pilot-cplex-completo-v1_completo_000224-Base-g0.001-s1,pilot,40,81,Full,v1_completo_000224,data/benchmark-v1/completo/v1_completo_000224.txt,cba8c4355d6217f471c6c1b401a4c3fcb0ddf3b97224464edaf3a403dccc5414,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808017,40,2026-09-24T06:14:17+00:00,2026-09-24T06:23:56+00:00,579.7291892748326,0,COMPLETED,False,False,,,,,,-18245500.0,OPTIMAL,569.443669186,0.099949583306058,-18245501.10143219,-18263737.403755173,21410.0,1097037.0,,663555.086123,5.246102,1790230470.091301,0.05,21271.0,14955.0,0,,7.27595761418343e-12,0.0,8.23289155960083e-07,0.0,2.27373675443232e-13,0.0,9.49949026107788e-08,1.55767674063337e-14,0.0,-18245501.1014322,30.3027628825214,13828.5671194621,62304534.3187367,0.0,2.27373675443232e-13,0.0,62304534.3187367,0.932716043155532,0.0,-18245501.1014322,True,False,False,False,569.443669186,True
pilot-cplex-completo-v1_completo_000224-Base-g0.01-s1,pilot,40,80,Full,v1_completo_000224,data/benchmark-v1/completo/v1_completo_000224.txt,cba8c4355d6217f471c6c1b401a4c3fcb0ddf3b97224464edaf3a403dccc5414,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808017,40,2026-09-24T06:12:24+00:00,2026-09-24T06:14:16+00:00,111.98387683741748,0,COMPLETED,False,False,,,,,,-18190600.0,OPTIMAL,105.032500491,0.55519524405315,-18190626.948567405,-18291620.444249302,2294.0,214340.0,,124483.003681,5.246102,1790230357.356903,0.05,21271.0,14955.0,0,,7.27595761418343e-12,0.0,2.16998159885406e-07,6.82121026329696e-13,1.81898940354586e-12,0.0,1.11758708953857e-07,2.27373675443232e-13,0.0,-18190626.9485674,40.636582960307,14929.5801765995,43496761.4955643,6.82121026329696e-13,2.27373675443232e-13,0.0,43496761.4955643,0.932928599663415,0.0,-18190626.9485674,True,False,False,False,105.032500491,True
